id,relevance_score,confidence_score,freebase_types,desc_index
Sexualisierte Gewalt,0.1616,2.341,[],1162
Hepatitis,0.1552,2.821,"['/medicine/disease', '/people/cause_of_death', '/medicine/disease_cause', '/medicine/icd_9_cm_classification', '/medicine/risk_factor']",1162
Berlin,0.1347,2.453,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1162
Essen,0.1117,1.732,"['/location/de_city', '/periodicals/newspaper_circulation_area', '/location/location', '/fictional_universe/fictional_setting', '/location/administrative_division', '/location/citytown', '/sports/sports_team_location', '/protected_sites/listed_site', '/location/de_urban_district', '/location/statistical_region', '/location/dated_location']",1162
Englische Sprache,0.1082,4.574,"['/book/school_or_movement', '/language/human_language', '/organization/organization_sector', '/organization/contact_category', '/dataworld/information_source', '/language/languoid', '/book/book_subject', '/education/school_category', '/symbols/namesake', '/education/field_of_study', '/fictional_universe/fictional_language']",1162
Rumänische Sprache,0.1079,8.259,"['/language/human_language', '/education/field_of_study', '/book/book_subject', '/language/languoid']",1162
Französische Sprache,0.102,3.432,"['/fictional_universe/fictional_language', '/education/field_of_study', '/media_common/netflix_genre', '/language/languoid', '/media_common/quotation_subject', '/language/human_language']",1162
New York City Subway,0.08532,1.02,"['/book/book_subject', '/metropolitan_transit/transit_system']",1162
Türkische Sprache,0.08222,10.51,"['/language/languoid', '/book/book_subject', '/broadcast/genre', '/language/human_language']",1162
Spanische Sprache,0.07631,2.753,"['/education/field_of_study', '/media_common/netflix_genre', '/book/book_subject', '/broadcast/radio_format', '/book/translation', '/business/industry', '/book/published_work', '/fictional_universe/fictional_language', '/language/human_language', '/language/languoid']",1162
28,0.0,0.5,[],1162
Aufstiegsfortbildungsförderungsgesetz,0.3454,1.864,[],1163
Umschulung,0.2132,1.305,[],1163
Stipendium,0.1726,1.512,"['/tv/tv_subject', '/book/book_subject']",1163
Wortschatz,0.2937,1.396,"['/media_common/quotation_subject', '/tv/tv_subject']",1164
Deutsche Sprache,0.2442,2.541,"['/language/languoid', '/book/book_subject', '/fictional_universe/fictional_language', '/education/field_of_study', '/business/industry', '/media_common/netflix_genre', '/language/human_language']",1164
Berlin,0.1775,2.133,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1164
Evangelischen Schule Berlin Zentrum -LRB- ESBZ,0.0,0.5,['/organization/organization'],1164
Wallstraße,0.0,0.5,['/location/location'],1164
16:30,0.0,0.5,[''],1164
18:30,0.0,0.5,[''],1164
Eure Gruppe,0.0,0.5,['/organization/organization'],1164
Gruppe 1,0.0,0.5,['/organization/organization'],1164
Gruppe 2 oder Gruppe 3,0.0,0.5,['/organization/organization'],1164
Julia Bürgel,0.0,0.5,['/people/person'],1164
j.buergel@kreativhaus-tpz.de,0.0,0.5,[''],1164
2,0.0,0.5,[],1164
1,0.0,0.5,[],1164
10179,0.0,0.5,[],1164
Kaffee,0.09338,1.169,"['/food/beverage_type', '/food/food', '/media_common/quotation_subject', '/interests/hobbyist', '/business/product_category', '/food/ingredient', '/book/book_subject', '/food/beverage', '/celebrities/abused_substance']",1165
babak.eskandani@frei-zeit-haus.de,0.0,0.5,[''],1165
030/92,0.0,0.5,[''],1165
94,0.0,0.5,[],1165
63,0.0,0.5,[],1165
Lesben- und Schwulenverband in Deutschland,0.3612,1.323,['/organization/organization'],1166
Berlin,0.2326,2.305,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1166
Psychosoziale Beratung,0.1961,2.358,[],1166
Lesbisch,0.1768,1.137,"['/book/book_subject', '/tv/tv_subject', '/book/periodical_subject', '/internet/website_category', '/film/film_subject', '/media_common/netflix_genre']",1166
Supervision,0.1569,1.89,[],1166
Brandenburg,0.1073,2.37,"['/organization/organization_scope', '/location/administrative_division', '/location/de_state', '/location/location', '/government/governmental_jurisdiction', '/location/statistical_region', '/location/dated_location', '/periodicals/newspaper_circulation_area']",1166
30,0.0,0.5,[],1166
LSVD Berlin Brandenburg,0.0,0.5,['/organization/organization'],1166
Tel,0.0,0.5,['/location/location'],1166
Lucina Akintaya,0.0,0.5,['/people/person'],1166
22,0.0,0.5,[],1166
50,0.0,0.5,[],1166
Asylbewerberleistungsgesetz,0.2069,4.244,[],1167
Rechtsberatung,0.1823,0.954,['/organization/organization_sector'],1167
Integration von Zugewanderten,0.2956,1.084,[],1168
Empowerment,0.1646,3.2,"['/media_common/quotation_subject', '/book/book_subject']",1168
Sozialberatung,0.148,2.247,[],1168
Berlin-Pankow,0.0117,0.9951,"['/location/statistical_region', '/location/location', '/location/dated_location', '/location/citytown']",1168
Wohnzimmer,0.4056,0.9915,['/organization/organization_sector'],1169
Wohnung,0.3013,1.392,"['/architecture/building_function', '/architecture/building_complex_function', '/travel/accommodation_feature', '/fictional_universe/type_of_fictional_setting', '/travel/accommodation_type']",1169
Barrierefreiheit,0.2564,1.324,['/organization/organization_sector'],1169
Vincent van Gogh,0.1325,3.795,"['/people/person', '/people/deceased_person', '/book/book_subject', '/symbols/name_source', '/music/lyricist', '/visual_art/art_subject', '/music/writer', '/book/author', '/exhibitions/exhibition_subject', '/visual_art/visual_artist', '/fictional_universe/person_in_fiction', '/film/film_subject', '/influence/influence_node']",1169
Wohnküche,0.1181,1.953,[],1169
Seniorinnen und Senioren,0.0,0.5,['/organization/organization'],1169
Betreutes Wohnen,0.4137,1.088,['/business/industry'],1170
Demenz,0.2513,1.329,"['/medicine/symptom', '/book/book_subject', '/people/cause_of_death', '/medicine/disease', '/fictional_universe/medical_condition_in_fiction', '/film/film_subject', '/medicine/disease_cause', '/organization/organization_sector', '/medicine/icd_9_cm_classification', '/medicine/risk_factor']",1170
Barrierefreiheit,0.2423,1.319,['/organization/organization_sector'],1170
Berlin-Alt-Hohenschönhausen,0.1355,4.228,['/location/location'],1170
Konrad-Wolf-Straße,0.0425,2.009,"['/location/location', '/transportation/road']",1170
Heckelberger Ring,0.0,0.5,['/location/location'],1170
Seniorinnen und Senioren,0.0,0.5,['/organization/organization'],1170
128,0.0,0.5,[],1170
31,0.0,0.5,[],1170
1,0.0,0.5,[],1170
2022,0.0,0.5,[],1170
Erziehungsberatung,0.742,6.305,[],1171
Familienhilfe,0.7141,2.389,[],1171
Hilfen zur Erziehung,0.6363,5.054,[],1171
Pädagogik,0.5378,2.983,"['/people/profession', '/education/field_of_study', '/book/book_subject']",1171
Pädagogik,0.4558,2.983,"['/people/profession', '/education/field_of_study', '/book/book_subject']",1171
Begleiteter Umgang,0.4484,1.202,[],1171
Systemische Beratung,0.3987,1.757,[],1171
Krisenintervention,0.3964,4.269,[],1171
Soziale Arbeit,0.3839,5.486,"['/organization/organization_sector', '/education/field_of_study', '/book/book_subject']",1171
Achtes Buch Sozialgesetzbuch,0.3548,6.453,[],1171
Therapie,0.314,2.882,['/book/book_subject'],1171
Kindeswohl,0.283,1.206,[],1171
Krankheitsprävention,0.2723,1.834,"['/book/book_subject', '/medicine/medical_specialty', '/media_common/quotation_subject', '/organization/organization_sector', '/education/field_of_study']",1171
Trauma (Psychologie),0.2591,1.167,"['/medicine/disease_cause', '/medicine/risk_factor', '/medicine/disease', '/book/book_subject']",1171
Arztpraxis,0.2415,1.027,[],1171
Kinder- und Jugendhilfe,0.107,1.142,[],1171
18,0.0,0.5,[],1171
27,0.0,0.5,[],1171
30,0.0,0.5,[],1171
Hilfen zur Erziehung,0.4505,3.371,[],1172
Kinder- und Jugendfreizeiteinrichtung,0.4209,2.48,[],1172
Inklusive Pädagogik,0.3554,1.809,[],1172
Jugendarbeit,0.284,1.681,[],1172
Abenteuerspielplatz,0.2347,2.027,['/book/book_subject'],1172
KBH,0.0,0.5,['/organization/organization'],1172
IASP,0.0,0.5,['/organization/organization'],1172
Partizipation,0.3884,2.521,['/media_common/quotation_subject'],1173
Partizipation,0.3415,2.521,['/media_common/quotation_subject'],1173
Integration von Zugewanderten,0.3008,0.9553,[],1173
Berlin,0.2032,2.453,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1173
Bezirk Steglitz-Zehlendorf,0.1893,1.259,"['/location/location', '/location/statistical_region', '/location/de_borough', '/location/dated_location', '/location/administrative_division']",1173
Podcast,0.1851,2.639,"['/internet/website_category', '/book/book_subject', '/broadcast/genre', '/broadcast/content', '/internet/website', '/business/industry', '/media_common/media_genre']",1173
Kultur,0.1782,1.348,"['/architecture/museum', '/architecture/structure', '/location/location', '/projects/project_focus', '/travel/tourist_attraction', '/architecture/building']",1173
Kiez,0.1072,2.878,[],1173
KBH,0.0,0.5,['/organization/organization'],1173
IASP,0.0,0.5,['/organization/organization'],1173
Abenteuerspielplatz,0.2474,2.03,['/book/book_subject'],1174
Selbstwirksamkeitserwartung,0.1952,2.499,[],1174
Wohngruppe,0.1795,1.732,[],1174
Berlin-Zehlendorf,0.08675,1.014,"['/location/location', '/people/place_of_interment']",1174
IASP,0.0,0.5,['/organization/organization'],1174
KBH,0.0,0.5,['/organization/organization'],1174
S-Bahnhof Zehlendorf,0.0,0.5,['/location/location'],1174
Berlins,0.0,0.5,['/location/location'],1174
Aktion Mensch,0.2866,3.649,"['/business/employer', '/organization/organization']",1175
Internet,0.1611,4.433,"['/film/film_subject', '/organization/organization_sector', '/education/school_category', '/media_common/media_genre', '/internet/website_category', '/business/industry', '/education/field_of_study', '/law/invention', '/tv/tv_network', '/tv/tv_subject', '/book/book_subject', '/media_common/quotation_subject']",1175
Berlin-Friedrichshain,0.1526,2.822,"['/location/neighborhood', '/location/dated_location', '/location/statistical_region', '/location/location']",1175
Computerspiel,0.1371,1.0,"['/business/industry', '/film/film_subject', '/award/award_discipline', '/award/competition_type', '/exhibitions/exhibition_subject', '/business/product_category', '/computer/software_genre', '/interests/hobby', '/comic_strips/comic_strip_genre', '/internet/website_category', '/media_common/media_genre', '/organization/organization_sector', '/interests/interest', '/broadcast/genre', '/book/book_subject', '/interests/collection_category', '/tv/tv_genre', '/book/periodical_subject']",1175
Medienkompetenz,0.1276,3.431,[],1175
Animation,0.1251,2.73,"['/media_common/media_genre', '/award/award_discipline', '/film/film_festival_focus', '/visual_art/visual_art_form', '/business/industry', '/film/film_job', '/tv/tv_genre', '/education/field_of_study', '/organization/organization_sector', '/computer/software_genre', '/internet/website_category', '/book/book_subject', '/music/music_video_genre', '/people/professional_field', '/film/film_subject', '/film/film_format', '/film/film_genre']",1175
